Time,Run,Nature,Culture,LTM,MaxLTM,RC,UR
3250,9,0,1,13.5,13.5,0.77,0.21
3300,9,0,1,12.1,12.1,0.82,0.24
3350,9,0,1,10.7,10.7,0.78,1.04
3400,9,0,1,9.7,9.7,0.92,0.27
3450,9,0,1,9.2,11.6,0.99,0.26
3500,9,0,1,10,12.3,1,0.22
3550,9,0,1,16,16,1,0.9
3600,9,0,1,14.4,15.6,0.93,0.68
3650,9,0,1,15.3,15.3,0.93,0.78
3700,9,0,1,15.9,15.9,1,0.77
3750,9,0,1,14.5,15.1,0.84,0.71
3800,9,0,1,14.9,14.9,0.82,0.61
3850,9,0,1,14.7,14.7,0.87,0.54
3900,9,0,1,12.3,15.4,0.92,0.4
3950,9,0,1,13.9,13.9,0.86,0.5
4000,9,0,1,15.7,15.7,0.94,1
4050,9,0,1,16,16,0.91,0.66
4100,9,0,1,15.1,15.1,0.89,0.44
4150,9,0,1,15.3,15.3,0.81,0.61
4200,9,0,1,14.9,14.9,0.8,0.66
4250,9,0,1,13.4,14.3,0.96,0.41
4300,9,0,1,14.9,14.9,1,0.7
4350,9,0,1,12.9,15.3,1,0.39
4400,9,0,1,15.9,15.9,0.92,0.9
4450,9,0,1,16.5,16.5,0.86,0.96
4500,9,0,1,14,14,0.9,1.51
4550,9,0,1,15.1,15.1,0.94,0.87
4600,9,0,1,15,15,0.98,0.56
4650,9,0,1,16.7,16.9,1,0.76
4700,9,0,1,10.5,15.1,0.97,0.52
4750,9,0,1,11.7,15,1,0.33
4800,9,0,1,14.9,15.2,0.99,0.97
4850,9,0,1,13.8,13.8,0.83,1.12
4900,9,0,1,13.9,14,0.79,0.59
4950,9,0,1,13,13,0.7,0.57
5000,9,0,1,13,13,0.58,0.48
0,10,0,1,20.2,20.2,0.4,8
50,10,0,1,21,21,0.17,0.57
100,10,0,1,19.8,19.8,0.091,0.12
150,10,0,1,19.1,19.1,0.021,0.19
200,10,0,1,20.5,20.5,0.021,0.04
250,10,0,1,19,19,0.021,0.07
300,10,0,1,20.1,20.1,0.001,0.01
350,10,0,1,20.8,20.8,0.001,0
400,10,0,1,21.1,21.1,0.001,0.01
450,10,0,1,19,19,0.051,0.12
500,10,0,1,20,20,0.101,0.12
550,10,0,1,21.8,21.8,0.191,0.5
600,10,0,1,20,20,0.001,0.02
650,10,0,1,18.7,18.7,0.001,0.02
700,10,0,1,18.5,18.5,0.221,0.36
750,10,0,1,19.4,19.4,0.171,0.16
800,10,0,1,20,20,0.201,0.13
850,10,0,1,19.7,19.7,0.091,0.03
900,10,0,1,20,20,0.401,0.71
950,10,0,1,20.1,20.1,0.551,0.24
1000,10,0,1,20.1,20.1,0.441,0.68
1050,10,0,1,21.1,21.1,0.331,0.97
1100,10,0,1,20.7,20.7,0.321,0.37
1150,10,0,1,20.9,20.9,0.391,0.66
1200,10,0,1,23,23,0.361,0.93
1250,10,0,1,24,24,0.471,0.78
1300,10,0,1,24.6,24.6,0.481,0.68
1350,10,0,1,25.3,25.3,0.431,1.29
1400,10,0,1,24.2,24.2,0.451,0.61
1450,10,0,1,26,26,0.901,2.92
1500,10,0,1,27.2,27.2,0.98,6.01
1550,10,0,1,24.9,24.9,0.99,3.44
1600,10,0,1,25.7,25.7,0.98,4.1
1650,10,0,1,26.2,26.2,0.9,2.63
1700,10,0,1,27.5,27.5,1,8.41
1750,10,0,1,26.4,26.4,0.98,4.21
1800,10,0,1,27.7,27.7,0.95,5.76
1850,10,0,1,29.7,29.7,0.99,7.4
1900,10,0,1,30.1,30.1,1,9.73
1950,10,0,1,29.2,29.2,1,7.38
2000,10,0,1,29,29,1,8.66
2050,10,0,1,30,30,1,11.27
2100,10,0,1,29,29.2,0.88,4.19
2150,10,0,1,29.2,29.2,0.95,5.23
2200,10,0,1,30.8,30.8,0.72,2.7
2250,10,0,1,29.4,29.4,0.68,2.9
2300,10,0,1,29,29,0.7,2.2
2350,10,0,1,28.7,28.7,0.7,2.11
2400,10,0,1,26.9,26.9,0.82,2.88
2450,10,0,1,26.1,26.1,0.88,2.3
2500,10,0,1,27,27,0.88,4.18
2550,10,0,1,27.5,27.5,0.94,3.92
2600,10,0,1,27.2,27.2,0.89,2.31
2650,10,0,1,25,25,0.94,4.01
2700,10,0,1,24.2,24.2,0.8,1.57
2750,10,0,1,25.1,25.1,0.69,1.7
2800,10,0,1,25,25,0.6,2.23
2850,10,0,1,25.7,25.7,0.57,1.5
2900,10,0,1,23.9,23.9,0.7,1.36
2950,10,0,1,24.7,24.7,0.69,2.78
3000,10,0,1,26.7,26.7,0.62,1.06
3050,10,0,1,27.1,27.1,0.67,2.12
3100,10,0,1,26.7,26.7,0.7,1.73
3150,10,0,1,26.3,26.3,0.8,2.16
3200,10,0,1,26.9,27,0.95,7.16
3250,10,0,1,29.9,29.9,0.9,6.37
3300,10,0,1,30,30,0.91,5.14
3350,10,0,1,29.9,29.9,0.49,1.3
3400,10,0,1,28.9,28.9,0.6,2.56
3450,10,0,1,29.3,29.3,0.62,2.32
3500,10,0,1,29.3,29.3,0.5,1.37
3550,10,0,1,29,29,0.51,1.61
3600,10,0,1,29.1,29.1,0.4,1.21
3650,10,0,1,30.4,30.4,0.5,1.44
3700,10,0,1,25.8,25.8,0.56,0.94
3750,10,0,1,26,26,0.4,0.6
3800,10,0,1,24.7,24.7,0.4,0.71
3850,10,0,1,24.2,24.2,0.42,0.53
3900,10,0,1,26.1,26.1,0.43,1.02
3950,10,0,1,25.6,25.6,0.5,0.99
4000,10,0,1,24.1,24.1,0.5,0.64
4050,10,0,1,22.5,22.5,0.62,1.01
4100,10,0,1,22.9,22.9,0.51,0.81
4150,10,0,1,20,20,0.7,1.58
4200,10,0,1,21,21,0.71,0.98
4250,10,0,1,20.9,20.9,0.66,0.77
4300,10,0,1,22,22,0.73,0.78
4350,10,0,1,22.2,22.2,0.77,1.66
4400,10,0,1,22.1,22.1,0.8,1.61
4450,10,0,1,23.1,23.1,0.8,0.83
4500,10,0,1,23.2,23.2,0.88,3.12
4550,10,0,1,23.8,23.8,0.81,1.41
4600,10,0,1,23.8,23.8,0.99,2.71
4650,10,0,1,22.5,22.5,1,2.17
4700,10,0,1,22.8,22.8,0.85,2.27
4750,10,0,1,23.3,23.3,0.75,2.29
4800,10,0,1,24,24,0.79,2.41
4850,10,0,1,24,24,0.76,0.79
4900,10,0,1,24,24,0.97,2.62
4950,10,0,1,24.2,24.2,1,3.18
5000,10,0,1,24.2,24.2,0.92,2.27
0,11,0,1,19.9,19.9,0.4,8
50,11,0,1,20.6,20.6,0.26,0.4
100,11,0,1,22.1,22.1,0.2,0.49
150,11,0,1,21,21,0.23,0.36
200,11,0,1,21.1,21.1,0.18,0.12
250,11,0,1,21.2,21.2,0.25,0.67
300,11,0,1,23.4,23.4,0.18,0.26
350,11,0,1,23.1,23.1,0.1,0.1
400,11,0,1,22.7,22.7,0.081,0.31
450,11,0,1,22.1,22.1,0.101,0.27
500,11,0,1,22.6,22.6,0.111,0.3
550,11,0,1,21.4,21.4,0.121,0.11
600,11,0,1,22,22,0.251,0.28
650,11,0,1,22,22,0.301,0.23
700,11,0,1,21,21,0.301,0.44
750,11,0,1,24.1,24.1,0.391,0.61
800,11,0,1,23.3,23.3,0.521,0.74
850,11,0,1,23,23,0.601,1.07
900,11,0,1,22.8,22.8,0.611,0.73
950,11,0,1,22.9,22.9,0.441,0.39
1000,11,0,1,24.3,24.3,0.401,0.44
1050,11,0,1,24.4,24.4,0.501,0.66
1100,11,0,1,25.3,25.3,0.371,0.64
1150,11,0,1,24.6,24.6,0.371,0.59
1200,11,0,1,26.1,26.1,0.361,0.54
1250,11,0,1,26.2,26.2,0.311,0.63
1300,11,0,1,26,26,0.301,0.53
1350,11,0,1,26,26,0.281,0.72
1400,11,0,1,24.7,24.7,0.101,0.29
1450,11,0,1,25.3,25.3,0.001,0.04
1500,11,0,1,25.4,25.4,0.021,0.04
1550,11,0,1,23.9,23.9,0.091,0.16
1600,11,0,1,24,24,0.001,0.02
1650,11,0,1,23.9,23.9,0.001,0.04
1700,11,0,1,23.6,23.6,0.001,0.01
1750,11,0,1,23.2,23.2,0.171,0.29
1800,11,0,1,23,23,0.191,0.2
1850,11,0,1,21.4,21.4,0.201,0.19
1900,11,0,1,21,21,0.301,0.66
1950,11,0,1,21,21,0.301,0.27
2000,11,0,1,19.7,19.7,0.201,0.1
2050,11,0,1,20,20,0.281,0.52
2100,11,0,1,17.3,17.3,0.481,0.48
2150,11,0,1,17,17,0.501,0.67
2200,11,0,1,16.9,16.9,0.701,0.69
2250,11,0,1,17.9,17.9,0.831,1.02
2300,11,0,1,17.9,18,1,0.46
2350,11,0,1,17,17,1,0.83
2400,11,0,1,15.4,15.4,1,1.17
2450,11,0,1,16,16,0.96,0.66
2500,11,0,1,17,17,0.99,1.12
2550,11,0,1,13.5,17,1,0.88
2600,11,0,1,19,19,0.96,1.27
2650,11,0,1,19,19,1,1.76
2700,11,0,1,18.7,18.7,1,1.41
2750,11,0,1,18.6,18.6,1,1.16
2800,11,0,1,19.7,19.7,0.98,0.86
2850,11,0,1,21.4,21.4,0.97,2
2900,11,0,1,20.5,20.5,0.99,2.37
2950,11,0,1,20.1,20.1,0.9,1.29
3000,11,0,1,20.8,20.8,0.99,1.42
3050,11,0,1,22,22,0.9,1.56
3100,11,0,1,22,22,0.7,1.69
3150,11,0,1,21.9,21.9,0.83,1.67
3200,11,0,1,20.4,20.4,0.77,0.86
3250,11,0,1,19,19,0.61,0.64
3300,11,0,1,17.8,17.8,0.5,0.81
3350,11,0,1,18,18,0.4,0.48
3400,11,0,1,17,17,0.44,0.44
3450,11,0,1,18.1,18.1,0.37,0.58
3500,11,0,1,16.4,16.4,0.44,0.26
3550,11,0,1,15.5,15.5,0.36,0.4
3600,11,0,1,15.9,15.9,0.44,0.36
3650,11,0,1,14.1,14.1,0.55,0.33
3700,11,0,1,13.8,13.8,0.8,0.27
3750,11,0,1,14.9,14.9,0.8,0.56
3800,11,0,1,16.2,16.2,0.78,0.98
3850,11,0,1,15.8,15.8,0.87,0.56
3900,11,0,1,14,14,0.87,0.33
3950,11,0,1,15.1,15.1,0.78,0.42
4000,11,0,1,15.1,15.1,0.8,0.4
4050,11,0,1,14.3,14.3,0.9,0.76
4100,11,0,1,14.7,14.7,0.79,0.37
4150,11,0,1,14.1,14.1,0.65,0.41
4200,11,0,1,13.9,13.9,0.6,0.41
4250,11,0,1,13,13,0.56,0.38
4300,11,0,1,14.1,14.1,0.76,0.43
4350,11,0,1,14.1,14.1,0.69,0.6
4400,11,0,1,11,11,0.7,0.43
4450,11,0,1,10.2,10.3,0.72,0.44
4500,11,0,1,9.5,9.8,0.68,0.18
4550,11,0,1,8.3,8.3,0.62,0.38
4600,11,0,1,9.5,9.6,0.74,0.36
4650,11,0,1,8.9,8.9,0.85,0.24
4700,11,0,1,6.4,9,1,0.04
4750,11,0,1,6.2,9,1,0.14
4800,11,0,1,8.9,9.6,0.98,0.21
4850,11,0,1,8.4,10.1,0.92,0.24
4900,11,0,1,6.8,10.1,0.98,0.06
4950,11,0,1,10.4,11.2,0.84,0.3
5000,11,0,1,13.5,13.5,0.68,0.32
0,12,0,1,19.7,19.7,0.4,8
50,12,0,1,19.9,19.9,0.5,0.56
100,12,0,1,20,20,0.58,0.52
150,12,0,1,18,18,0.71,0.81
200,12,0,1,17.7,17.7,0.7,0.43
250,12,0,1,17.7,17.7,0.77,0.93
300,12,0,1,18,18,0.72,0.69
350,12,0,1,20.5,20.5,0.9,0.83
400,12,0,1,20.3,20.3,0.78,1.97
450,12,0,1,21.6,21.6,0.92,2.48
500,12,0,1,20.3,20.3,0.92,2.06
550,12,0,1,20.6,20.6,0.79,1.04
600,12,0,1,18.8,18.8,0.71,0.94
650,12,0,1,18.5,18.5,0.65,0.28
700,12,0,1,18.3,18.3,0.65,0.33
750,12,0,1,18.4,18.4,0.84,0.51
800,12,0,1,18.2,18.2,0.7,0.81
850,12,0,1,17,17,0.78,0.72
900,12,0,1,19.5,19.5,0.8,0.89
950,12,0,1,17.7,17.7,0.8,0.71
1000,12,0,1,19.8,19.8,1,1.47
1050,12,0,1,18.6,21,1,2.1
1100,12,0,1,19.9,19.9,1,1.53
1150,12,0,1,19.2,19.2,1,1.27
1200,12,0,1,19.2,19.2,0.98,1.72
1250,12,0,1,19.9,19.9,0.95,0.61
1300,12,0,1,19.4,19.4,0.96,2.26
1350,12,0,1,18.3,19,0.99,1.2
1400,12,0,1,20.3,20.3,1,1.98
1450,12,0,1,22,22,0.9,2.08
1500,12,0,1,20.9,20.9,0.83,2.12
1550,12,0,1,20.3,21.1,0.91,2.58
1600,12,0,1,21.7,21.7,0.81,1.87
1650,12,0,1,20.9,20.9,0.78,1.06
1700,12,0,1,20.6,20.6,0.75,0.32
1750,12,0,1,21,21,0.71,1.33
1800,12,0,1,21,21,0.6,0.74
1850,12,0,1,21.9,21.9,0.61,0.87
1900,12,0,1,21,21,0.59,0.76
1950,12,0,1,21,21,0.6,0.76
2000,12,0,1,20,20,0.45,0.31
2050,12,0,1,21,21,0.4,0.74
2100,12,0,1,21.4,21.4,0.5,0.61
2150,12,0,1,22.1,22.1,0.55,0.47
2200,12,0,1,22.6,22.6,0.5,1.26
2250,12,0,1,21.9,21.9,0.42,0.72
2300,12,0,1,22.6,22.6,0.4,0.87
2350,12,0,1,22.8,22.8,0.35,0.69
2400,12,0,1,21,21,0.4,0.78
2450,12,0,1,21,21,0.4,0.69
2500,12,0,1,22,22,0.4,0.46
2550,12,0,1,21.6,21.6,0.3,0.5
2600,12,0,1,23.6,23.6,0.24,0.31
2650,12,0,1,23.3,23.3,0.17,0.4
2700,12,0,1,25.3,25.3,0.29,0.26
2750,12,0,1,24.2,24.2,0.3,0.59
2800,12,0,1,24,24,0.23,0.34
2850,12,0,1,24.3,24.3,0.4,0.59
2900,12,0,1,23.9,23.9,0.5,0.76
2950,12,0,1,27.6,27.6,0.63,2.42
3000,12,0,1,25.3,25.3,0.48,0.7
3050,12,0,1,26,26,0.56,2.22
3100,12,0,1,27.8,27.8,0.41,0.87
3150,12,0,1,28.8,28.8,0.44,0.8
3200,12,0,1,31.9,31.9,0.39,1.19
3250,12,0,1,32,32,0.4,1.61
3300,12,0,1,31.8,31.8,0.54,1.33
3350,12,0,1,31.1,31.1,0.65,3.66
3400,12,0,1,31.2,31.2,0.6,1.78
3450,12,0,1,31.8,31.8,0.62,2.32
3500,12,0,1,27.5,27.5,0.6,1.22
3550,12,0,1,27,27,0.73,1.9
3600,12,0,1,27,27,0.88,1.59
3650,12,0,1,26.9,26.9,1,5.2
3700,12,0,1,26.2,26.2,0.92,3.16
3750,12,0,1,25,25,0.79,1.26
3800,12,0,1,24.6,24.6,0.84,3.22
3850,12,0,1,23.5,23.5,1,2.78
3900,12,0,1,23,23,0.9,2.69
3950,12,0,1,22,22,0.8,1.27
4000,12,0,1,23.3,23.3,0.71,1.08
4050,12,0,1,21.9,23,0.83,2.88
4100,12,0,1,23,23,0.77,1.97
4150,12,0,1,22.4,22.4,0.87,1.63
4200,12,0,1,22,22,0.99,2.51
4250,12,0,1,21,21,1,2.53
4300,12,0,1,22.5,22.5,0.95,1.38
4350,12,0,1,22.5,22.5,1,2.61
4400,12,0,1,23.5,23.5,1,3.89
4450,12,0,1,23.1,23.1,1,4.56
4500,12,0,1,24,24,0.91,2.63
4550,12,0,1,24.4,24.4,0.87,2.84
4600,12,0,1,24.8,24.8,0.65,1.04
4650,12,0,1,22.6,22.6,0.81,2.1
4700,12,0,1,21.9,21.9,0.93,1.67
4750,12,0,1,23,23,0.88,1.37
4800,12,0,1,23.2,23.2,0.9,1.57
4850,12,0,1,23,23,1,3.43
4900,12,0,1,20.1,20.6,0.98,2.76
4950,12,0,1,20.3,20.3,0.91,1.39
5000,12,0,1,20.5,20.5,0.88,2.1
0,13,0,1,20.1,20.1,0.4,8
50,13,0,1,20.6,20.6,0.42,0.52
100,13,0,1,22,22,0.19,0.3
150,13,0,1,20.7,20.7,0.22,0.41
200,13,0,1,18.9,18.9,0.32,0.58
250,13,0,1,17.1,17.1,0.72,0.53
300,13,0,1,15.6,15.6,0.74,0.38
350,13,0,1,16.2,16.2,0.9,0.68
400,13,0,1,18.1,18.1,1,1.33
450,13,0,1,16.7,17.8,0.79,0.46
500,13,0,1,20.2,20.2,0.57,0.62
550,13,0,1,21.9,21.9,0.7,0.49
600,13,0,1,21.6,21.6,0.74,1.09
650,13,0,1,19.6,19.6,0.7,1.07
700,13,0,1,20.9,20.9,0.72,0.88
750,13,0,1,20.9,20.9,0.71,0.96
800,13,0,1,20.9,20.9,0.8,0.97
850,13,0,1,21,21,0.67,1
900,13,0,1,20.1,20.1,0.49,0.76
950,13,0,1,19.8,19.8,0.4,0.34
1000,13,0,1,22.5,22.5,0.46,0.87
1050,13,0,1,22.9,22.9,0.17,0.23
1100,13,0,1,23.1,23.1,0.11,0.31
1150,13,0,1,22.2,22.2,0.031,0.02
1200,13,0,1,24.2,24.2,0.001,0.06
1250,13,0,1,25,25,0.001,0.02
1300,13,0,1,27.1,27.1,0.031,0.01
1350,13,0,1,26.4,26.4,0.061,0.11
1400,13,0,1,27,27,0.111,0.27
1450,13,0,1,28.2,28.2,0.241,0.62
1500,13,0,1,27,27,0.221,0.3
1550,13,0,1,26.8,26.8,0.181,0.26
1600,13,0,1,28.1,28.1,0.201,0.27
1650,13,0,1,27,27,0.211,0.7
1700,13,0,1,26,26,0.401,0.24
1750,13,0,1,26.9,26.9,0.271,0.47
1800,13,0,1,27.4,27.4,0.201,0.18
1850,13,0,1,27.7,27.7,0.271,0.71
1900,13,0,1,27.9,27.9,0.171,0.4
1950,13,0,1,26.6,26.6,0.201,0.43
2000,13,0,1,26,26,0.171,0.17
2050,13,0,1,26,26,0.111,0.17
2100,13,0,1,26.5,26.5,0.031,0.01
2150,13,0,1,25.7,25.7,0.071,0.17
2200,13,0,1,24.1,24.1,0.031,0.14
2250,13,0,1,25,25,0.051,0.09
2300,13,0,1,24,24,0.041,0.13
2350,13,0,1,23.9,23.9,0.061,0.03
2400,13,0,1,24.1,24.1,0.051,0.16
2450,13,0,1,24.8,24.8,0.211,0.74
2500,13,0,1,25.5,25.5,0.171,0.28
2550,13,0,1,24.4,24.4,0.151,0.2
2600,13,0,1,24,24,0.181,0.52
2650,13,0,1,23.3,23.3,0.011,0.03
2700,13,0,1,20.6,20.6,0.011,0.06
2750,13,0,1,20.2,20.2,0.061,0.14
2800,13,0,1,20.2,20.2,0.001,0.08
2850,13,0,1,20.9,20.9,0.121,0.18
2900,13,0,1,23.3,23.3,0.301,0.34
2950,13,0,1,23.7,23.7,0.341,0.38
3000,13,0,1,24,24,0.151,0.18
3050,13,0,1,25.2,25.2,0.301,0.41
3100,13,0,1,25,25,0.361,0.64
3150,13,0,1,25,25,0.421,1.28
3200,13,0,1,26,26,0.401,0.63
3250,13,0,1,28,28,0.441,1.03
3300,13,0,1,28.2,28.2,0.301,0.63
3350,13,0,1,27.7,27.7,0.461,1.08
3400,13,0,1,29,29,0.671,2.73
3450,13,0,1,30.3,30.3,0.561,1.74
3500,13,0,1,30.6,30.6,0.591,1.4
3550,13,0,1,29.8,29.8,0.381,0.91
3600,13,0,1,30,30,0.431,0.56
3650,13,0,1,31,31,0.581,1.8
3700,13,0,1,29,29,0.691,1.42
3750,13,0,1,28.7,28.7,0.681,2.04
3800,13,0,1,28.9,28.9,0.761,1.94
3850,13,0,1,29.2,29.2,0.601,1.19
3900,13,0,1,30.1,30.1,0.571,1.29
3950,13,0,1,30,30,0.701,2.4
4000,13,0,1,31.6,31.6,0.731,3.53
4050,13,0,1,31.9,31.9,0.741,2.16
4100,13,0,1,29.4,29.4,0.691,1.91
4150,13,0,1,29,29,0.801,3.27
4200,13,0,1,29,29,0.831,4.4
4250,13,0,1,28,28,0.821,2.79
4300,13,0,1,27.9,27.9,0.791,2.19
4350,13,0,1,27,27,1,4.31
4400,13,0,1,26.3,26.3,0.96,4.68
4450,13,0,1,28.8,28.8,1,5.58
4500,13,0,1,29.9,29.9,0.98,7.51
4550,13,0,1,29.2,29.2,0.99,3.99
4600,13,0,1,30.4,30.4,0.97,8.81
4650,13,0,1,32.4,32.4,0.92,6.82
4700,13,0,1,32.7,32.7,1,10.29
4750,13,0,1,34.5,34.5,0.8,3.53
4800,13,0,1,33.5,33.5,0.7,3.76
4850,13,0,1,33.1,33.1,0.72,4.6
4900,13,0,1,33,33,0.9,5.91
4950,13,0,1,33,33,0.69,3.16
5000,13,0,1,32.9,32.9,0.59,2.06
0,14,0,1,20.5,20.5,0.4,8
50,14,0,1,19.4,19.4,0.53,0.6
100,14,0,1,19.9,19.9,0.49,0.41
150,14,0,1,18,18,0.5,0.41
200,14,0,1,18.5,18.5,0.4,0.4
250,14,0,1,18.1,18.1,0.36,0.18
300,14,0,1,18,18,0.41,0.59
350,14,0,1,17.7,17.7,0.23,0.16
400,14,0,1,16.6,16.6,0.16,0.09
450,14,0,1,16,16,0.051,0.11
500,14,0,1,17.2,17.2,0.221,0.31
550,14,0,1,16.2,16.2,0.301,0.09
600,14,0,1,19.2,19.2,0.281,0.63
650,14,0,1,18.6,18.6,0.181,0.17
700,14,0,1,22.3,22.3,0.491,1.07
750,14,0,1,21.9,21.9,0.361,0.44
800,14,0,1,20,20,0.441,0.71
850,14,0,1,20,20,0.391,0.36
900,14,0,1,21.4,21.4,0.481,0.71
950,14,0,1,21.5,21.5,0.511,0.71
1000,14,0,1,22,22,0.411,0.43
1050,14,0,1,22.6,22.6,0.271,0.36
1100,14,0,1,23.5,23.5,0.261,0.36
1150,14,0,1,25.7,25.7,0.201,0.34
1200,14,0,1,25.6,25.6,0.191,0.29
1250,14,0,1,25.9,25.9,0.301,0.63
1300,14,0,1,25.2,25.2,0.401,0.79
1350,14,0,1,23.8,23.8,0.291,0.44
1400,14,0,1,24.3,24.3,0.251,0.6
1450,14,0,1,25,25,0.251,0.3
1500,14,0,1,25.2,25.2,0.261,0.59
1550,14,0,1,25,25,0.281,0.43
1600,14,0,1,23.1,23.1,0.481,0.62
1650,14,0,1,23.9,23.9,0.521,1.3
1700,14,0,1,25,25,0.681,1.2
1750,14,0,1,24.6,24.6,0.701,1.52
1800,14,0,1,25.2,25.2,0.661,1.51
1850,14,0,1,25.4,25.4,0.551,1.04
1900,14,0,1,23.9,23.9,0.661,1.43
1950,14,0,1,24,24,0.501,0.79
2000,14,0,1,24,24,0.491,0.79
2050,14,0,1,24,24,0.441,0.36
2100,14,0,1,24,24,0.281,0.33
2150,14,0,1,24.2,24.2,0.191,0.36
2200,14,0,1,22.9,22.9,0.211,0.29
2250,14,0,1,23.9,23.9,0.231,0.67
2300,14,0,1,22.6,22.6,0.241,0.19
2350,14,0,1,22.2,22.2,0.161,0.21
2400,14,0,1,22.8,22.8,0.171,0.27
2450,14,0,1,22.1,22.1,0.151,0.22
2500,14,0,1,21.8,21.8,0.221,0.39
2550,14,0,1,22,22,0.201,0.38
2600,14,0,1,20.2,20.3,0.631,0.6
2650,14,0,1,21.9,22,0.741,1.87
2700,14,0,1,21,21,0.671,0.49
2750,14,0,1,21.4,21.4,0.581,0.66
2800,14,0,1,23.5,23.5,0.691,1.79
2850,14,0,1,22.7,22.7,0.781,2.02
2900,14,0,1,21.7,21.7,0.741,1.3
2950,14,0,1,20.9,20.9,0.791,1.12
3000,14,0,1,22.1,22.1,0.801,1.61
3050,14,0,1,22.1,22.1,0.891,2.07
3100,14,0,1,21,21,0.901,1.66
3150,14,0,1,20.8,20.8,0.921,1.97
3200,14,0,1,21.1,21.1,0.95,2.31
3250,14,0,1,18.8,18.8,0.75,1.4
3300,14,0,1,20,20,0.81,0.74
3350,14,0,1,20.7,20.7,0.74,1.3
3400,14,0,1,22,22,0.47,1.18
3450,14,0,1,23.5,23.5,0.29,0.72
3500,14,0,1,21.3,21.3,0.34,0.57
3550,14,0,1,23,23,0.53,0.9
3600,14,0,1,24.8,24.8,0.58,1.09
3650,14,0,1,25.1,25.1,0.62,1.66
3700,14,0,1,25.1,25.1,0.71,1.62
3750,14,0,1,25,25,0.7,2.01
3800,14,0,1,26.3,26.3,0.73,2.27
3850,14,0,1,25.9,25.9,0.71,1.51
3900,14,0,1,27.9,27.9,0.68,1.99
3950,14,0,1,29.2,29.2,0.65,1.3
4000,14,0,1,29.3,29.3,0.5,1.61
4050,14,0,1,29.3,29.3,0.33,0.76
4100,14,0,1,31.6,31.6,0.53,0.86
4150,14,0,1,31.6,31.6,0.48,1.08
4200,14,0,1,29,29,0.42,0.7
4250,14,0,1,30.9,30.9,0.43,1.26
4300,14,0,1,32.7,32.7,0.38,1.17
4350,14,0,1,31.1,31.1,0.29,1.04
4400,14,0,1,31.1,31.1,0.24,0.64
4450,14,0,1,31,31,0.27,0.49
4500,14,0,1,30.2,30.2,0.67,1.23
4550,14,0,1,31,31,0.73,2.23
4600,14,0,1,31.9,31.9,0.88,6.1
4650,14,0,1,29.9,29.9,0.9,3.04
4700,14,0,1,30,30,0.99,5
4750,14,0,1,31,31,0.76,3.87
4800,14,0,1,33,33,0.7,2.23
4850,14,0,1,33.1,33.1,0.72,3.68
4900,14,0,1,31.5,31.5,0.73,2.67
4950,14,0,1,28.9,28.9,0.81,2.52
5000,14,0,1,28.5,28.5,0.83,3.09
0,15,0,1,20.8,20.8,0.4,8
50,15,0,1,22,22,0.5,0.98
100,15,0,1,22.2,22.2,0.4,0.81
150,15,0,1,22.7,22.7,0.27,0.18
200,15,0,1,21,21,0.46,0.89
250,15,0,1,21.6,21.6,0.34,0.32
300,15,0,1,24.7,24.7,0.37,0.83
350,15,0,1,26.9,26.9,0.38,0.72
400,15,0,1,27.4,27.4,0.53,1.19
450,15,0,1,26.1,26.1,0.3,0.57
500,15,0,1,27.7,27.7,0.07,0.24
550,15,0,1,27.6,27.6,0.15,0.33
600,15,0,1,26.9,26.9,0.041,0.18
650,15,0,1,26.2,26.2,0.181,0.59
700,15,0,1,24.4,24.4,0.331,0.56
750,15,0,1,23.8,23.8,0.181,0.2
800,15,0,1,24.9,24.9,0.141,0.36
850,15,0,1,24.2,24.2,0.091,0.13
900,15,0,1,24.3,24.3,0.071,0.09
950,15,0,1,24.7,24.7,0.061,0.1
1000,15,0,1,24.8,24.8,0.061,0.11
1050,15,0,1,23.2,23.2,0.091,0.12
1100,15,0,1,23,23,0.051,0.04
1150,15,0,1,23.8,23.8,0.001,0.02
1200,15,0,1,24.4,24.4,0.001,0.01
1250,15,0,1,27.3,27.3,0.081,0.11
1300,15,0,1,28.1,28.1,0.401,1.18
1350,15,0,1,27.3,27.3,0.591,1.02
1400,15,0,1,28.1,28.1,0.601,1.64
1450,15,0,1,26.9,26.9,0.771,2.97
1500,15,0,1,28.3,28.3,0.811,2.9
1550,15,0,1,28,28,0.691,1.7
1600,15,0,1,27.4,27.4,0.681,2.38
1650,15,0,1,28.1,28.1,0.831,1.77
1700,15,0,1,26.2,26.2,0.691,2.14
1750,15,0,1,28.8,28.8,0.781,2.24
1800,15,0,1,27.3,27.3,0.661,2.32
1850,15,0,1,27.2,27.2,0.791,1.84
1900,15,0,1,26.9,26.9,0.791,2.03
1950,15,0,1,27.7,27.7,0.851,2.04
2000,15,0,1,28.7,28.7,0.901,2.89
2050,15,0,1,28,28,0.97,6.26
2100,15,0,1,28.2,28.2,1,6.46
2150,15,0,1,27.5,27.5,0.8,3.31
2200,15,0,1,28.8,28.8,0.9,5.88
2250,15,0,1,31.6,31.6,1,8.72
2300,15,0,1,34.3,34.3,1,13.26
2350,15,0,1,33.6,33.6,0.99,14.19
2400,15,0,1,33,33,1,12.09
2450,15,0,1,33.1,33.1,0.8,2.56
2500,15,0,1,34.1,34.1,0.88,8.84
